,Unnamed: 0,고유번호,건물식별번호,허가일자,사용승인일자,geometry,주소
130157,130157,4420025332102240000,21136,1991-12-29,1993-06-29,"POLYGON ((204446.66491852692 464571.20296698937, 204455.44597245887 464563.6301602954, 204411.88905855495 464514.6008420859, 204392.78421615672 464513.48855164915, 204381.155147875 464523.3172971386, 204387.9689598227 464532.1483383217, 204381.35791912721 464537.8561927406, 204390.27469856906 464547.779258721, 204393.65671307006 464545.26333020616, 204410.45127729877 464565.2554448471, 204412.28628504014 464563.8984835731, 204421.10206556445 464573.79954814125, 204423.08107286002 464572.40358940535, 204430.44488032852 464581.26263898483, 204437.89691877976 464575.30379957217, 204439.51587463098 464577.3678096123, 204446.66491852692 464571.20296698937))",충청남도 아산시 배방읍 구령리 224
36157,36157,4413325623100240013,100252624,2009-11-11,2013-08-13,"POLYGON ((216321.70250058058 476665.59704854083, 216324.01734603939 476674.2950205876, 216329.8153277577 476672.7511237126, 216327.50048228478 476664.0541516552, 216321.70250058058 476665.59704854083))",충청남도 천안시 서북구 직산읍 남산리 24-13
101269,101269,4418031023107880001,12063,1998-12-04,1999-02-25,"POLYGON ((161501.7656804378 424395.5481362421, 161507.60643194462 424409.26812309463, 161515.796433508 424405.18727601634, 161510.20568122805 424391.3972934289, 161501.7656804378 424395.5481362421))",충청남도 보령시 주포면 봉당리 788-1
57500,57500,4413325621100390000,100216824,1999-02-05,2010-12-20,"POLYGON ((214824.67021434067 477524.22085469455, 214816.92230331287 477522.2077472521, 214815.76630113256 477522.885723942, 214810.62002775306 477542.5934960223, 214811.39501871512 477542.80350670416, 214810.7649741206 477545.92047355947, 214818.9828781098 477548.1595867495, 214819.87192313198 477544.89462508546, 214819.26993441329 477544.46161879756, 214824.67021434067 477524.22085469455))",충청남도 천안시 서북구 직산읍 군동리 39
322869,322869,4477025029104720000,5469,,,"POLYGON ((172093.2300044294 381528.7207678224, 172098.76998021186 381527.7908563422, 172095.58025308728 381510.84992623667, 172089.37027758767 381512.070825779, 172093.2300044294 381528.7207678224))",충청남도 서천군 장항읍 옥산리 472
363462,363462,4480025021104690034,26617,,1979-12-18,"POLYGON ((170012.00142060415 444300.5503824708, 170003.38250522933 444299.1782615866, 170003.1704855911 444300.5722479651, 170001.973493885 444300.6092294792, 170001.535433601 444304.7851916733, 170003.18341739383 444305.04921477614, 170003.0173772942 444307.7661919843, 170010.6833030947 444308.9163000272, 170012.00142060415 444300.5503824708))",충청남도 홍성군 홍성읍 오관리 469-34
113426,113426,4418010800103930018,7848,1984-11-17,1984-12-27,"POLYGON ((160640.97699218508 415309.3396933158, 160652.03793416283 415307.87986921996, 160651.13706288795 415299.6999152912, 160647.58708596946 415299.86986100883, 160647.55707438188 415300.6598548107, 160642.05710795388 415301.0697696409, 160642.2570888804 415302.24976404384, 160640.0770966962 415302.77972761274, 160640.97699218508 415309.3396933158))",충청남도 보령시 남곡동 393-18
177215,177215,4421038025103940000,5495,1994-03-18,1995-11-03,"POLYGON ((165645.53364315044 462948.06798947195, 165641.5459096992 462932.62104648526, 165611.06502004643 462940.50951985636, 165615.24675372976 462955.8454666517, 165645.53364315044 462948.06798947195))",충청남도 서산시 운산면 원평리 394
71244,71244,4415031025104130002,17738,1997-09-18,1997-09-18,"POLYGON ((207651.51881893023 422741.1713902703, 207650.04892595572 422734.88041188504, 207648.0389359521 422735.1413791268, 207646.49902560262 422730.01139150135, 207645.75002830138 422730.17537882796, 207634.43806907543 422732.6511873859, 207636.70886957183 422744.5911383742, 207645.68583887533 422742.51829106035, 207651.51881893023 422741.1713902703))",충청남도 공주시 이인면 주봉리 413-2
320155,320155,4477025021101160019,1811,1986-04-09,1986-06-03,"POLYGON ((172948.2057932751 379051.34661807783, 172943.5858252785 379051.3165498854, 172943.5958055216 379052.6465408683, 172939.82583068326 379052.68648477783, 172939.9957461747 379058.3164484983, 172948.42569006668 379058.21657399856, 172948.2057932751 379051.34661807783))",충청남도 서천군 장항읍 창선1리 116-19
33647,33647,4413310400112090004,100202347,2009-03-27,2009-12-29,"POLYGON ((212555.67292019833 470800.8519528286, 212555.60014084887 470786.86405517004, 212537.8952621941 470787.4087725015, 212538.25103576764 470801.63167287613, 212555.67292019833 470800.8519528286))",충청남도 천안시 서북구 두정동 1209-4
318494,318494,4477039026100380000,15892,,1994-06-28,"POLYGON ((170607.41547920086 388724.46678624826, 170612.6555337687 388718.34690682625, 170607.24563257492 388714.21685535065, 170607.89564351298 388713.17687227, 170603.5047227887 388709.88683005795, 170597.79567622297 388715.68670475204, 170607.41547920086 388724.46678624826))",충청남도 서천군 종천면 화산리 38
300031,300031,4476041029105560000,28384,,,"POLYGON ((192882.65269358363 394310.00231620827, 192872.55293684173 394298.4422435413, 192865.61288895807 394304.76209537865, 192875.59265194842 394315.9621687125, 192882.65269358363 394310.00231620827))",충청남도 부여군 임천면 두곡리 556
31447,31447,4413111900101810000,18714,2003-05-12,2005-08-17,"POLYGON ((216858.35891972293 470134.2256566648, 216858.3189742518 470130.78568137175, 216859.25897055533 470130.5846976731, 216859.17901101627 470128.0557150395, 216858.33901652147 470128.09570149926, 216858.1791153036 470121.904744572, 216828.44930770638 470123.4752641949, 216828.88916779362 470132.1452072764, 216846.47905601305 470131.08549245674, 216846.5989988497 470134.6554680556, 216858.35891972293 470134.2256566648))",충청남도 천안시 동남구 안서동 181
331936,331936,4479035021100380000,12587,,,"POLYGON ((196467.57902211277 417317.5562533044, 196459.14324269848 417306.96619935683, 196456.66623514 417308.598150048, 196460.35810291904 417315.5721571464, 196454.00205738982 417321.47301852726, 196458.44396067513 417325.775055925, 196467.57902211277 417317.5562533044))",충청남도 청양군 청남면 청소리 38
21908,21908,4413132026100370001,48779,,1992-12-07,"POLYGON ((211000.01266918526 456491.70564253395, 210988.31276009246 456491.3014625823, 210988.1236589558 456497.85941181704, 210989.0916518788 456497.86442691274, 210988.9565781871 456502.6413899745, 210989.98857032 456502.6674059196, 210989.9985411446 456504.5293925002, 210992.87452002085 456504.5504373034, 210992.88150382388 456505.58342988417, 210999.35645843 456505.4925317647, 211000.01266918526 456491.70564253395))",충청남도 천안시 동남구 광덕면 신흥리 37-1
406116,406116,4482525032103900000,100234900,2019-05-09,2019-10-08,"POLYGON ((137149.40721243888 466139.232309205, 137162.6461705932 466135.1655408931, 137161.7652207277 466132.2975501335, 137163.29521589156 466131.82757691015, 137162.13528189977 466128.05158907734, 137156.68629911993 466129.7254937165, 137156.1573291885 466128.0054992504, 137151.4263441495 466129.45841646055, 137151.60233411856 466130.0324146043, 137146.5353501417 466131.5883259354, 137147.78327912066 466135.6513128411, 137148.26127760924 466135.5043212069, 137149.40721243888 466139.232309205))",충청남도 태안군 태안읍 산후리 390
234713,234713,4427025028101450002,16992,,1995-12-26,"POLYGON ((182223.34032435587 465432.66606991075, 182215.97747451748 465426.5190025235, 182207.98338882654 465435.9388078395, 182215.5162391544 465441.9718787118, 182223.34032435587 465432.66606991075))",충청남도 당진시 합덕읍 도리 145-2
128262,128262,4420025324100570017,17751,1993-02-17,1993-06-08,"POLYGON ((205930.0582082419 463998.1742892725, 205926.11833561913 463991.8742741834, 205917.48833001303 463996.27510671684, 205921.5481984768 464002.7851221301, 205930.0582082419 463998.1742892725))",충청남도 아산시 배방읍 공수리 57-17
386145,386145,4481036028100690001,23037,,2005-11-30,"POLYGON ((168850.57907222622 453356.6837724355, 168849.9789660647 453363.93370860897, 168851.33895512964 453363.9837289903, 168851.06889348905 453368.15469341713, 168863.9687858784 453368.8838848126, 168864.1988709988 453363.1939312279, 168864.96886294862 453363.34394185175, 168865.56895949467 453356.7240009287, 168859.84901128238 453356.1339180699, 168859.74899829505 453357.0339097582, 168850.57907222622 453356.6837724355))",충청남도 예산군 덕산면 둔리 69-1
234577,234577,4427025027103530002,16792,,,"POLYGON ((178061.00765858596 464583.3032417678, 178053.0097485412 464581.36513314664, 178049.04255317937 464595.97196139407, 178056.88546947413 464597.5800701269, 178061.00765858596 464583.3032417678))",충청남도 당진시 합덕읍 대전리 353-2
376300,376300,4481038025108370000,100252792,2018-03-13,2018-09-16,"POLYGON ((175682.88413016524 463192.89612285455, 175768.9510027365 463224.13721029385, 175776.02024912083 463204.6684665538, 175745.70364612096 463193.67208343954, 175746.54367540605 463191.3581138912, 175741.1407479635 463189.2810465039, 175742.88680597336 463184.65710839804, 175731.0419601406 463180.4219582551, 175728.4318724096 463187.39986523415, 175689.95737668365 463173.41537926666, 175682.88413016524 463192.89612285455))",충청남도 예산군 고덕면 오추리 837
198182,198182,4423031024101560010,23856,,,"POLYGON ((201260.42850865368 397424.8385914596, 201249.04834114452 397440.98830808565, 201256.74822251103 397445.35839488707, 201268.73843091045 397426.23870788363, 201260.42850865368 397424.8385914596))",충청남도 논산시 성동면 개척리 156-10
285924,285924,4476040030104630000,100227277,2018-11-26,2019-04-30,"POLYGON ((185974.33732947352 392424.2224454605, 185972.49026283794 392429.50838118175, 185983.91312461803 392433.4995249626, 185985.76019126776 392428.2125892496, 185974.33732947352 392424.2224454605))",충청남도 부여군 양화면 벽용리 463
78432,78432,4415036021101430001,30769,,1939-04-11,"POLYGON ((213592.77976956248 436937.46183919907, 213584.6489077351 436932.2547499764, 213581.3928624915 436936.64766818314, 213589.58572860045 436941.5507605296, 213592.77976956248 436937.46183919907))",충청남도 공주시 의당면 월곡리 143-1
87312,87312,4415040030103580005,44115,,1997-01-10,"POLYGON ((196911.94334839124 433812.00351836096, 196911.5014707519 433804.24556737475, 196904.59651481357 433804.58345883386, 196904.59452613964 433803.8474640978, 196899.10456061456 433804.15237753623, 196899.1215498454 433804.84537281335, 196894.95057485122 433805.1543064925, 196895.75935758866 433818.91821991105, 196903.17830841205 433818.6743356761, 196902.89940651294 433812.4193763876, 196911.94334839124 433812.00351836096))",충청남도 공주시 신풍면 백룡리 358-5
52866,52866,4413310200101890007,55243,1989-04-15,1989-08-18,"POLYGON ((212774.51880132477 468163.3448779606, 212774.19882064313 468162.26488089486, 212767.78885338502 468163.1647734769, 212767.64886478227 468162.50477614254, 212762.1088930468 468163.2846832883, 212764.43872476922 468172.90464896976, 212776.8786851766 468169.63486867736, 212775.648791487 468163.4448949904, 212774.51880132477 468163.3448779606))",충청남도 천안시 서북구 성정동 189-7
140194,140194,4420038028101140010,36120,,1999-10-20,"POLYGON ((189436.33027561542 472152.8250856868, 189430.91541482476 472146.4860493737, 189423.917373059 472152.54489470256, 189429.29823184898 472159.02892939036, 189436.33027561542 472152.8250856868))",충청남도 아산시 인주면 금성리 114-10
74144,74144,4415033024105820001,22562,,,"POLYGON ((212797.1889141081 423850.63089915126, 212790.9391544548 423837.8708920878, 212785.07914362094 423841.21077823616, 212791.56890731555 423853.60079159564, 212797.1889141081 423850.63089915126))",충청남도 공주시 계룡면 화은리 582-1
332284,332284,4479035024103960000,13084,,,"POLYGON ((198274.6179426428 417019.10993772815, 198261.5580593421 417017.440750074, 198260.4979655245 417024.07068718656, 198273.1878488125 417025.9098679927, 198274.6179426428 417019.10993772815))",충청남도 청양군 청남면 천내리 396
250736,250736,4427039029200180000,50676,1963-04-16,,"POLYGON ((171603.6693584615 482542.12080442684, 171599.09953173797 482533.20080291113, 171595.201537515 482534.7667304112, 171599.76835645686 482544.1907279664, 171603.6693584615 482542.12080442684))",충청남도 당진시 송산면 삼월리 18
405168,405168,4482532028106920087,100226837,2016-08-01,2018-04-27,"POLYGON ((138571.9118427747 445063.432334717, 138579.00873037486 445067.33541091764, 138583.87582569537 445058.4855516248, 138581.8168582977 445057.35352951405, 138582.6598748259 445055.81955389515, 138581.16989841586 445055.0005378926, 138580.8088913377 445055.6575274513, 138577.2599475306 445053.706489338, 138571.9118427747 445063.432334717))",충청남도 태안군 남면 신온리 692-87
119243,119243,4420040022102440001,100221330,,,"POLYGON ((187462.35200899307 461063.24686799035, 187460.2290853894 461059.3258644893, 187457.60908542416 461060.58081457345, 187456.713117715 461058.9228131197, 187454.0111206759 461060.0277630598, 187451.81819822715 461056.065758783, 187448.03419494288 461058.0936850809, 187453.0030011334 461068.2406860212, 187462.35200899307 461063.24686799035))",충청남도 아산시 도고면 봉농리 244-1
391051,391051,4481036025101140002,29899,,2005-10-28,"POLYGON ((169455.31287901566 455430.24935910915, 169465.5136748378 455438.6094518475, 169472.21375224675 455430.25861731684, 169464.6229018758 455424.1885471634, 169463.34288716858 455425.7785155929, 169460.71294322747 455423.3994933724, 169455.31287901566 455430.24935910915))",충청남도 예산군 덕산면 사동리 114-2
70645,70645,4415025038101550000,16729,,1992-02-08,"POLYGON ((196254.3425814196 437419.7303926227, 196256.76471425034 437409.9675004531, 196223.3040898421 437401.14304942515, 196220.33195001734 437411.61692799337, 196254.25157645496 437420.0953885864, 196254.3425814196 437419.7303926227))",충청남도 공주시 유구읍 만천리 155
303240,303240,4476044022108530002,32569,,1993-08-12,"POLYGON ((197702.9974376158 402856.6691818067, 197705.58759624796 402845.03930168273, 197700.447652644 402843.6492333324, 197700.0676440272 402844.3892224402, 197696.72767774304 402843.6791766856, 197696.41766834576 402844.43916671723, 197693.24769755398 402843.9491220207, 197692.1876440026 402847.95907815464, 197691.4376497639 402847.9190670524, 197690.49757081576 402853.54901378264, 197702.9974376158 402856.6691818067))",충청남도 부여군 석성면 봉정리 853-2
37469,37469,4413325322104940106,100313715,2016-03-29,2016-08-30,"POLYGON ((218111.02990240033 474368.94618861016, 218101.75712370808 474359.24511374254, 218096.21008181287 474364.4689874499, 218098.95301566215 474367.38200927223, 218097.86000744248 474368.40898440586, 218101.9529087481 474372.7550169752, 218103.51992166118 474371.2110531581, 218104.91788794307 474372.69606427825, 218106.22889783586 474371.462094122, 218107.22987369573 474372.5251020889, 218111.02990240033 474368.94618861016))",충청남도 천안시 서북구 성거읍 천흥리 494-106
